Age,Sex,Country,Year,Population,,,,,,,
85+,Male,Armenia,2006,..,,,,,,,
85+,Male,Armenia,2007,..,,,,,,,
85+,Male,Armenia,2008,..,,,,,,,
85+,Male,Armenia,2009,..,,,,,,,
85+,Male,Armenia,2010,..,,,,,,,
85+,Male,Armenia,2011,..,,,,,,,
85+,Male,Armenia,2012,6541,,,,,,,
85+,Male,Armenia,2013,7396,,,,,,,
85+,Male,Armenia,2014,8043,,,,,,,
85+,Male,Armenia,2015,8927,,,,,,,
85+,Male,Armenia,2016,9720,,,,,,,
85+,Male,Armenia,2017,10324,,,,,,,
85+,Male,Armenia,2018,11127,,,,,,,
85+,Male,Armenia,2019,11392,,,,,,,
85+,Male,Armenia,2020,11526,,,,,,,
85+,Male,Armenia,2021,11768,,,,,,,
85+,Male,Armenia,2022,..,,,,,,,
85+,Male,Armenia,2023,..,,,,,,,
85+,Male,Austria,1980,..,,,,,,,
85+,Male,Austria,1990,..,,,,,,,
85+,Male,Austria,1995,..,,,,,,,
85+,Male,Austria,2000,36515,,,,,,,
85+,Male,Austria,2001,34710,,,,,,,
85+,Male,Austria,2002,33478,,,,,,,
85+,Male,Austria,2003,31517,,,,,,,
85+,Male,Austria,2004,31400,,,,,,,
85+,Male,Austria,2005,33572,,,,,,,
85+,Male,Austria,2006,36770,,,,,,,
85+,Male,Austria,2007,40083,,,,,,,
85+,Male,Austria,2008,43055,,,,,,,
85+,Male,Austria,2009,45662,,,,,,,
85+,Male,Austria,2010,48432,,,,,,,
85+,Male,Austria,2011,51625,,,,,,,
85+,Male,Austria,2012,54897,,,,,,,
85+,Male,Austria,2013,58191,,,,,,,
85+,Male,Austria,2014,61692,,,,,,,
85+,Male,Austria,2015,65017,,,,,,,
85+,Male,Austria,2016,67938,,,,,,,
85+,Male,Austria,2017,70409,,,,,,,
85+,Male,Austria,2018,72341,,,,,,,
85+,Male,Austria,2019,73753,,,,,,,
85+,Male,Austria,2020,74326,,,,,,,
85+,Male,Austria,2021,74746,,,,,,,
85+,Male,Austria,2022,75612,,,,,,,
85+,Male,Austria,2023,77622,,,,,,,
85+,Male,Azerbaijan,1980,..,,,,,,,
85+,Male,Azerbaijan,1990,..,,,,,,,
85+,Male,Azerbaijan,1995,..,,,,,,,
85+,Male,Azerbaijan,2000,..,,,,,,,
85+,Male,Azerbaijan,2001,..,,,,,,,
85+,Male,Azerbaijan,2002,..,,,,,,,
85+,Male,Azerbaijan,2003,..,,,,,,,
85+,Male,Azerbaijan,2004,..,,,,,,,
85+,Male,Azerbaijan,2005,..,,,,,,,
85+,Male,Azerbaijan,2006,..,,,,,,,
85+,Male,Azerbaijan,2007,..,,,,,,,
85+,Male,Azerbaijan,2008,..,,,,,,,
85+,Male,Azerbaijan,2009,..,,,,,,,
85+,Male,Azerbaijan,2010,..,,,,,,,
85+,Male,Azerbaijan,2011,..,,,,,,,
85+,Male,Azerbaijan,2012,..,,,,,,,
85+,Male,Azerbaijan,2013,..,,,,,,,
85+,Male,Azerbaijan,2014,..,,,,,,,
85+,Male,Azerbaijan,2015,..,,,,,,,
85+,Male,Azerbaijan,2016,..,,,,,,,
85+,Male,Azerbaijan,2017,..,,,,,,,
85+,Male,Azerbaijan,2018,..,,,,,,,
85+,Male,Azerbaijan,2019,..,,,,,,,
85+,Male,Azerbaijan,2020,..,,,,,,,
85+,Male,Azerbaijan,2021,..,,,,,,,
85+,Male,Azerbaijan,2022,..,,,,,,,
85+,Male,Azerbaijan,2023,..,,,,,,,
85+,Male,Belarus,1980,..,,,,,,,
85+,Male,Belarus,1990,..,,,,,,,
85+,Male,Belarus,1995,..,,,,,,,
85+,Male,Belarus,2000,18418,,,,,,,
85+,Male,Belarus,2001,17155,,,,,,,
85+,Male,Belarus,2002,15581,,,,,,,
85+,Male,Belarus,2003,14636,,,,,,,
85+,Male,Belarus,2004,14344,,,,,,,
85+,Male,Belarus,2005,14415,,,,,,,
85+,Male,Belarus,2006,14877,,,,,,,
85+,Male,Belarus,2007,15731,,,,,,,
85+,Male,Belarus,2008,17164,,,,,,,
85+,Male,Belarus,2009,18508,,,,,,,
85+,Male,Belarus,2010,19814,,,,,,,
85+,Male,Belarus,2011,21401,,,,,,,
85+,Male,Belarus,2012,23283,,,,,,,
85+,Male,Belarus,2013,25617,,,,,,,
85+,Male,Belarus,2014,27652,,,,,,,
85+,Male,Belarus,2015,29248,,,,,,,
85+,Male,Belarus,2016,30111,,,,,,,
85+,Male,Belarus,2017,30276,,,,,,,
85+,Male,Belarus,2018,30098,,,,,,,
85+,Male,Belarus,2019,29513,,,,,,,
85+,Male,Belarus,2020,28729,,,,,,,
85+,Male,Belarus,2021,27411,,,,,,,
85+,Male,Belarus,2022,..,,,,,,,
85+,Male,Belarus,2023,..,,,,,,,
85+,Male,Belgium,1980,..,,,,,,,
85+,Male,Belgium,1990,..,,,,,,,
85+,Male,Belgium,1995,..,,,,,,,
85+,Male,Belgium,2000,47837,,,,,,,
85+,Male,Belgium,2001,46964,,,,,,,
85+,Male,Belgium,2002,44970,,,,,,,
85+,Male,Belgium,2003,42739,,,,,,,
85+,Male,Belgium,2004,42736,,,,,,,
85+,Male,Belgium,2005,46364,,,,,,,
85+,Male,Belgium,2006,51775,,,,,,,
85+,Male,Belgium,2007,57265,,,,,,,
85+,Male,Belgium,2008,62279,,,,,,,
85+,Male,Belgium,2009,67027,,,,,,,
85+,Male,Belgium,2010,71780,,,,,,,
85+,Male,Belgium,2011,76341,,,,,,,
85+,Male,Belgium,2012,80291,,,,,,,
85+,Male,Belgium,2013,83669,,,,,,,
85+,Male,Belgium,2014,87577,,,,,,,
85+,Male,Belgium,2015,92338,,,,,,,
85+,Male,Belgium,2016,97376,,,,,,,
85+,Male,Belgium,2017,101940,,,,,,,
85+,Male,Belgium,2018,105805,,,,,,,
85+,Male,Belgium,2019,109585,,,,,,,
85+,Male,Belgium,2020,111374,,,,,,,
85+,Male,Belgium,2021,112764,,,,,,,
85+,Male,Belgium,2022,115707,,,,,,,
85+,Male,Belgium,2023,119102,,,,,,,
85+,Male,Bosnia and Herzegovina,1980,..,,,,,,,
85+,Male,Bosnia and Herzegovina,1990,..,,,,,,,
85+,Male,Bosnia and Herzegovina,1995,5000,,,,,,,
85+,Male,Bosnia and Herzegovina,2000,6421,,,,,,,
85+,Male,Bosnia and Herzegovina,2001,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2002,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2003,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2004,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2005,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2006,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2007,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2008,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2009,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2010,7143,,,,,,,
85+,Male,Bosnia and Herzegovina,2011,7137,,,,,,,
85+,Male,Bosnia and Herzegovina,2012,8334,,,,,,,
85+,Male,Bosnia and Herzegovina,2013,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2014,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2015,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2016,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2017,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2018,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2019,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2020,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2021,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2022,..,,,,,,,
85+,Male,Bosnia and Herzegovina,2023,..,,,,,,,
85+,Male,Bulgaria,1980,..,,,,,,,
85+,Male,Bulgaria,1990,..,,,,,,,
85+,Male,Bulgaria,1995,..,,,,,,,
85+,Male,Bulgaria,2000,23797,,,,,,,
85+,Male,Bulgaria,2001,23361,,,,,,,
85+,Male,Bulgaria,2002,23601,,,,,,,
85+,Male,Bulgaria,2003,21879,,,,,,,
85+,Male,Bulgaria,2004,22727,,,,,,,
85+,Male,Bulgaria,2005,25003,,,,,,,
85+,Male,Bulgaria,2006,27251,,,,,,,
85+,Male,Bulgaria,2007,29387,,,,,,,
85+,Male,Bulgaria,2008,31306,,,,,,,
85+,Male,Bulgaria,2009,33559,,,,,,,
85+,Male,Bulgaria,2010,35530,,,,,,,
85+,Male,Bulgaria,2011,37485,,,,,,,
85+,Male,Bulgaria,2012,39042,,,,,,,
85+,Male,Bulgaria,2013,40109,,,,,,,
85+,Male,Bulgaria,2014,41312,,,,,,,
85+,Male,Bulgaria,2015,42244,,,,,,,
85+,Male,Bulgaria,2016,43015,,,,,,,
85+,Male,Bulgaria,2017,43763,,,,,,,
85+,Male,Bulgaria,2018,44584,,,,,,,
85+,Male,Bulgaria,2019,45385,,,,,,,
85+,Male,Bulgaria,2020,45177,,,,,,,
85+,Male,Bulgaria,2021,44757,,,,,,,
85+,Male,Bulgaria,2022,44049,,,,,,,
85+,Male,Bulgaria,2023,43371,,,,,,,
85+,Male,Canada,1980,..,,,,,,,
85+,Male,Canada,1990,..,,,,,,,
85+,Male,Canada,1995,..,,,,,,,
85+,Male,Canada,2000,..,,,,,,,
85+,Male,Canada,2001,..,,,,,,,
85+,Male,Canada,2002,..,,,,,,,
85+,Male,Canada,2003,..,,,,,,,
85+,Male,Canada,2004,..,,,,,,,
85+,Male,Canada,2005,..,,,,,,,
85+,Male,Canada,2006,..,,,,,,,
85+,Male,Canada,2007,..,,,,,,,
85+,Male,Canada,2008,..,,,,,,,
85+,Male,Canada,2009,..,,,,,,,
85+,Male,Canada,2010,..,,,,,,,
85+,Male,Canada,2011,..,,,,,,,
85+,Male,Canada,2012,..,,,,,,,
85+,Male,Canada,2013,..,,,,,,,
85+,Male,Canada,2014,..,,,,,,,
85+,Male,Canada,2015,..,,,,,,,
85+,Male,Canada,2016,..,,,,,,,
85+,Male,Canada,2017,..,,,,,,,
85+,Male,Canada,2018,..,,,,,,,
85+,Male,Canada,2019,..,,,,,,,
85+,Male,Canada,2020,..,,,,,,,
85+,Male,Canada,2021,..,,,,,,,
85+,Male,Canada,2022,..,,,,,,,
85+,Male,Canada,2023,..,,,,,,,
85+,Male,Croatia,1980,..,,,,,,,
85+,Male,Croatia,1990,..,,,,,,,
85+,Male,Croatia,1995,..,,,,,,,
85+,Male,Croatia,2000,..,,,,,,,
85+,Male,Croatia,2001,11533,,,,,,,
85+,Male,Croatia,2002,10412,,,,,,,
85+,Male,Croatia,2003,9430,,,,,,,
85+,Male,Croatia,2004,9430,,,,,,,
85+,Male,Croatia,2005,10291,,,,,,,
85+,Male,Croatia,2006,11200,,,,,,,
85+,Male,Croatia,2007,12109,,,,,,,
85+,Male,Croatia,2008,12949,,,,,,,
85+,Male,Croatia,2009,13846,,,,,,,
85+,Male,Croatia,2010,14761,,,,,,,
85+,Male,Croatia,2011,8174,,,,,,,
85+,Male,Croatia,2012,8178,,,,,,,
85+,Male,Croatia,2013,18120,,,,,,,
85+,Male,Croatia,2014,19585,,,,,,,
85+,Male,Croatia,2015,21077,,,,,,,
85+,Male,Croatia,2016,22369,,,,,,,
85+,Male,Croatia,2017,23517,,,,,,,
85+,Male,Croatia,2018,24671,,,,,,,
85+,Male,Croatia,2019,25911,,,,,,,
85+,Male,Croatia,2020,26839,,,,,,,
85+,Male,Croatia,2021,27263,,,,,,,
85+,Male,Croatia,2022,27560,,,,,,,
85+,Male,Croatia,2023,28280,,,,,,,
85+,Male,Cyprus,1980,..,,,,,,,
85+,Male,Cyprus,1990,..,,,,,,,
85+,Male,Cyprus,1995,..,,,,,,,
85+,Male,Cyprus,2000,3101,,,,,,,
85+,Male,Cyprus,2001,3286,,,,,,,
85+,Male,Cyprus,2002,3470,,,,,,,
85+,Male,Cyprus,2003,3396,,,,,,,
85+,Male,Cyprus,2004,3296,,,,,,,
85+,Male,Cyprus,2005,3242,,,,,,,
85+,Male,Cyprus,2006,3433,,,,,,,
85+,Male,Cyprus,2007,3702,,,,,,,
85+,Male,Cyprus,2008,3805,,,,,,,
85+,Male,Cyprus,2009,3909,,,,,,,
85+,Male,Cyprus,2010,4058,,,,,,,
85+,Male,Cyprus,2011,4179,,,,,,,
85+,Male,Cyprus,2012,4248,,,,,,,
85+,Male,Cyprus,2013,4449,,,,,,,
85+,Male,Cyprus,2014,4725,,,,,,,
85+,Male,Cyprus,2015,4880,,,,,,,
85+,Male,Cyprus,2016,5070,,,,,,,
85+,Male,Cyprus,2017,5336,,,,,,,
85+,Male,Cyprus,2018,5651,,,,,,,
85+,Male,Cyprus,2019,6016,,,,,,,
85+,Male,Cyprus,2020,6326,,,,,,,
85+,Male,Cyprus,2021,6573,,,,,,,
85+,Male,Cyprus,2022,6844,,,,,,,
85+,Male,Cyprus,2023,7171,,,,,,,
85+,Male,Czechia,1980,..,,,,,,,
85+,Male,Czechia,1990,..,,,,,,,
85+,Male,Czechia,1995,..,,,,,,,
85+,Male,Czechia,2000,32082,,,,,,,
85+,Male,Czechia,2001,29437,,,,,,,
85+,Male,Czechia,2002,27073,,,,,,,
85+,Male,Czechia,2003,24713,,,,,,,
85+,Male,Czechia,2004,24096,,,,,,,
85+,Male,Czechia,2005,25924,,,,,,,
85+,Male,Czechia,2006,28856,,,,,,,
85+,Male,Czechia,2007,32157,,,,,,,
85+,Male,Czechia,2008,35515,,,,,,,
85+,Male,Czechia,2009,38436,,,,,,,
85+,Male,Czechia,2010,41036,,,,,,,
85+,Male,Czechia,2011,43730,,,,,,,
85+,Male,Czechia,2012,46232,,,,,,,
85+,Male,Czechia,2013,48609,,,,,,,
85+,Male,Czechia,2014,51206,,,,,,,
85+,Male,Czechia,2015,53864,,,,,,,
85+,Male,Czechia,2016,56431,,,,,,,
85+,Male,Czechia,2017,58866,,,,,,,
85+,Male,Czechia,2018,60794,,,,,,,
85+,Male,Czechia,2019,62223,,,,,,,
85+,Male,Czechia,2020,61835,,,,,,,
85+,Male,Czechia,2021,60131,,,,,,,
85+,Male,Czechia,2022,59538,,,,,,,
85+,Male,Czechia,2023,60622,,,,,,,
85+,Male,Denmark,1980,..,,,,,,,
85+,Male,Denmark,1990,..,,,,,,,
85+,Male,Denmark,1995,..,,,,,,,
85+,Male,Denmark,2000,28154,,,,,,,
85+,Male,Denmark,2001,28445,,,,,,,
85+,Male,Denmark,2002,28605,,,,,,,
85+,Male,Denmark,2003,28817,,,,,,,
85+,Male,Denmark,2004,29138,,,,,,,
85+,Male,Denmark,2005,29820,,,,,,,
85+,Male,Denmark,2006,30861,,,,,,,
85+,Male,Denmark,2007,31710,,,,,,,
85+,Male,Denmark,2008,32376,,,,,,,
85+,Male,Denmark,2009,33114,,,,,,,
85+,Male,Denmark,2010,33957,,,,,,,
85+,Male,Denmark,2011,34928,,,,,,,
85+,Male,Denmark,2012,35927,,,,,,,
85+,Male,Denmark,2013,36904,,,,,,,
85+,Male,Denmark,2014,38007,,,,,,,
85+,Male,Denmark,2015,38969,,,,,,,
85+,Male,Denmark,2016,39865,,,,,,,
85+,Male,Denmark,2017,40830,,,,,,,
85+,Male,Denmark,2018,41704,,,,,,,
85+,Male,Denmark,2019,42924,,,,,,,
85+,Male,Denmark,2020,44533,,,,,,,
85+,Male,Denmark,2021,46277,,,,,,,
85+,Male,Denmark,2022,48256,,,,,,,
85+,Male,Denmark,2023,50738,,,,,,,
85+,Male,Estonia,1980,..,,,,,,,
85+,Male,Estonia,1990,..,,,,,,,
85+,Male,Estonia,1995,..,,,,,,,
85+,Male,Estonia,2000,3685,,,,,,,
85+,Male,Estonia,2001,3600,,,,,,,
85+,Male,Estonia,2002,3435,,,,,,,
85+,Male,Estonia,2003,3325,,,,,,,
85+,Male,Estonia,2004,3280,,,,,,,
85+,Male,Estonia,2005,3220,,,,,,,
85+,Male,Estonia,2006,3220,,,,,,,
85+,Male,Estonia,2007,3370,,,,,,,
85+,Male,Estonia,2008,3605,,,,,,,
85+,Male,Estonia,2009,3840,,,,,,,
85+,Male,Estonia,2010,4110,,,,,,,
85+,Male,Estonia,2011,4455,,,,,,,
85+,Male,Estonia,2012,4911,,,,,,,
85+,Male,Estonia,2013,5427,,,,,,,
85+,Male,Estonia,2014,5860,,,,,,,
85+,Male,Estonia,2015,6317,,,,,,,
85+,Male,Estonia,2016,6832,,,,,,,
85+,Male,Estonia,2017,7250,,,,,,,
85+,Male,Estonia,2018,7511,,,,,,,
85+,Male,Estonia,2019,7700,,,,,,,
85+,Male,Estonia,2020,7948,,,,,,,
85+,Male,Estonia,2021,8162,,,,,,,
85+,Male,Estonia,2022,8403,,,,,,,
85+,Male,Estonia,2023,8719,,,,,,,
85+,Male,Finland,1980,..,,,,,,,
85+,Male,Finland,1990,..,,,,,,,
85+,Male,Finland,1995,..,,,,,,,
85+,Male,Finland,2000,18687,,,,,,,
85+,Male,Finland,2001,18933,,,,,,,
85+,Male,Finland,2002,19217,,,,,,,
85+,Male,Finland,2003,19628,,,,,,,
85+,Male,Finland,2004,19977,,,,,,,
85+,Male,Finland,2005,20872,,,,,,,
85+,Male,Finland,2006,22346,,,,,,,
85+,Male,Finland,2007,23753,,,,,,,
85+,Male,Finland,2008,25379,,,,,,,
85+,Male,Finland,2009,27187,,,,,,,
85+,Male,Finland,2010,29114,,,,,,,
85+,Male,Finland,2011,31196,,,,,,,
85+,Male,Finland,2012,33223,,,,,,,
85+,Male,Finland,2013,35371,,,,,,,
85+,Male,Finland,2014,37603,,,,,,,
85+,Male,Finland,2015,39789,,,,,,,
85+,Male,Finland,2016,41941,,,,,,,
85+,Male,Finland,2017,43745,,,,,,,
85+,Male,Finland,2018,45169,,,,,,,
85+,Male,Finland,2019,46694,,,,,,,
85+,Male,Finland,2020,48690,,,,,,,
85+,Male,Finland,2021,50549,,,,,,,
85+,Male,Finland,2022,51837,,,,,,,
85+,Male,Finland,2023,53363,,,,,,,
85+,Male,France,1980,..,,,,,,,
85+,Male,France,1990,..,,,,,,,
85+,Male,France,1995,..,,,,,,,
85+,Male,France,2000,347599,,,,,,,
85+,Male,France,2001,330940,,,,,,,
85+,Male,France,2002,313349,,,,,,,
85+,Male,France,2003,301189,,,,,,,
85+,Male,France,2004,299223,,,,,,,
85+,Male,France,2005,322389,,,,,,,
85+,Male,France,2006,362850,,,,,,,
85+,Male,France,2007,397261,,,,,,,
85+,Male,France,2008,429361,,,,,,,
85+,Male,France,2009,457795,,,,,,,
85+,Male,France,2010,486931,,,,,,,
85+,Male,France,2011,516863,,,,,,,
85+,Male,France,2012,542518,,,,,,,
85+,Male,France,2013,566845,,,,,,,
85+,Male,France,2014,592885,,,,,,,
85+,Male,France,2015,618713,,,,,,,
85+,Male,France,2016,645659,,,,,,,
85+,Male,France,2017,671017,,,,,,,
85+,Male,France,2018,691455,,,,,,,
85+,Male,France,2019,710319,,,,,,,
85+,Male,France,2020,721482,,,,,,,
85+,Male,France,2021,729516,,,,,,,
85+,Male,France,2022,738559,,,,,,,
85+,Male,France,2023,749185,,,,,,,
85+,Male,Georgia,1980,11693,,,,,,,
85+,Male,Georgia,1990,10250,,,,,,,
85+,Male,Georgia,1995,8273,,,,,,,
85+,Male,Georgia,2000,7113,,,,,,,
85+,Male,Georgia,2001,7599,,,,,,,
85+,Male,Georgia,2002,8188,,,,,,,
85+,Male,Georgia,2003,8008,,,,,,,
85+,Male,Georgia,2004,7599,,,,,,,
85+,Male,Georgia,2005,7275,,,,,,,
85+,Male,Georgia,2006,7170,,,,,,,
85+,Male,Georgia,2007,7184,,,,,,,
85+,Male,Georgia,2008,7295,,,,,,,
85+,Male,Georgia,2009,7630,,,,,,,
85+,Male,Georgia,2010,8291,,,,,,,
85+,Male,Georgia,2011,9103,,,,,,,
85+,Male,Georgia,2012,10011,,,,,,,
85+,Male,Georgia,2013,10994,,,,,,,
85+,Male,Georgia,2014,11832,,,,,,,
85+,Male,Georgia,2015,12510,,,,,,,
85+,Male,Georgia,2016,12692,,,,,,,
85+,Male,Georgia,2017,12737,,,,,,,
85+,Male,Georgia,2018,12953,,,,,,,
85+,Male,Georgia,2019,12967,,,,,,,
85+,Male,Georgia,2020,12997,,,,,,,
85+,Male,Georgia,2021,12693,,,,,,,
85+,Male,Georgia,2022,..,,,,,,,
85+,Male,Georgia,2023,..,,,,,,,
85+,Male,Germany,1980,..,,,,,,,
85+,Male,Germany,1990,..,,,,,,,
85+,Male,Germany,1995,..,,,,,,,
85+,Male,Germany,2000,377605,,,,,,,
85+,Male,Germany,2001,377309,,,,,,,
85+,Male,Germany,2002,358070,,,,,,,
85+,Male,Germany,2003,339514,,,,,,,
85+,Male,Germany,2004,288751,,,,,,,
85+,Male,Germany,2005,313204,,,,,,,
85+,Male,Germany,2006,397724,,,,,,,
85+,Male,Germany,2007,432066,,,,,,,
85+,Male,Germany,2008,459719,,,,,,,
85+,Male,Germany,2009,483355,,,,,,,
85+,Male,Germany,2010,473240,,,,,,,
85+,Male,Germany,2011,487173,,,,,,,
85+,Male,Germany,2012,524010,,,,,,,
85+,Male,Germany,2013,565099,,,,,,,
85+,Male,Germany,2014,609190,,,,,,,
85+,Male,Germany,2015,649739,,,,,,,
85+,Male,Germany,2016,682851,,,,,,,
85+,Male,Germany,2017,707998,,,,,,,
85+,Male,Germany,2018,728195,,,,,,,
85+,Male,Germany,2019,765738,,,,,,,
85+,Male,Germany,2020,822230,,,,,,,
85+,Male,Germany,2021,879068,,,,,,,
85+,Male,Germany,2022,917720,,,,,,,
85+,Male,Germany,2023,959237,,,,,,,
85+,Male,Greece,1980,..,,,,,,,
85+,Male,Greece,1990,..,,,,,,,
85+,Male,Greece,1995,..,,,,,,,
85+,Male,Greece,2000,76625,,,,,,,
85+,Male,Greece,2001,74599,,,,,,,
85+,Male,Greece,2002,70776,,,,,,,
85+,Male,Greece,2003,69443,,,,,,,
85+,Male,Greece,2004,69104,,,,,,,
85+,Male,Greece,2005,70543,,,,,,,
85+,Male,Greece,2006,72461,,,,,,,
85+,Male,Greece,2007,74211,,,,,,,
85+,Male,Greece,2008,76171,,,,,,,
85+,Male,Greece,2009,78944,,,,,,,
85+,Male,Greece,2010,83086,,,,,,,
85+,Male,Greece,2011,89733,,,,,,,
85+,Male,Greece,2012,97134,,,,,,,
85+,Male,Greece,2013,104715,,,,,,,
85+,Male,Greece,2014,113734,,,,,,,
85+,Male,Greece,2015,122689,,,,,,,
85+,Male,Greece,2016,131027,,,,,,,
85+,Male,Greece,2017,138264,,,,,,,
85+,Male,Greece,2018,145166,,,,,,,
85+,Male,Greece,2019,151468,,,,,,,
85+,Male,Greece,2020,156110,,,,,,,
85+,Male,Greece,2021,152949,,,,,,,
85+,Male,Greece,2022,148299,,,,,,,
85+,Male,Greece,2023,150590,,,,,,,
85+,Male,Hungary,1980,..,,,,,,,
85+,Male,Hungary,1990,..,,,,,,,
85+,Male,Hungary,1995,..,,,,,,,
85+,Male,Hungary,2000,36417,,,,,,,
85+,Male,Hungary,2001,34741,,,,,,,
85+,Male,Hungary,2002,32602,,,,,,,
85+,Male,Hungary,2003,30624,,,,,,,
85+,Male,Hungary,2004,30856,,,,,,,
85+,Male,Hungary,2005,33414,,,,,,,
85+,Male,Hungary,2006,24844,,,,,,,
85+,Male,Hungary,2007,39642,,,,,,,
85+,Male,Hungary,2008,42352,,,,,,,
85+,Male,Hungary,2009,44351,,,,,,,
85+,Male,Hungary,2010,46071,,,,,,,
85+,Male,Hungary,2011,28989,,,,,,,
85+,Male,Hungary,2012,38421,,,,,,,
85+,Male,Hungary,2013,44746,,,,,,,
85+,Male,Hungary,2014,45880,,,,,,,
85+,Male,Hungary,2015,47150,,,,,,,
85+,Male,Hungary,2016,48271,,,,,,,
85+,Male,Hungary,2017,49226,,,,,,,
85+,Male,Hungary,2018,50094,,,,,,,
85+,Male,Hungary,2019,50895,,,,,,,
85+,Male,Hungary,2020,51300,,,,,,,
85+,Male,Hungary,2021,51029,,,,,,,
85+,Male,Hungary,2022,49104,,,,,,,
85+,Male,Hungary,2023,48166,,,,,,,
85+,Male,Iceland,1980,..,,,,,,,
85+,Male,Iceland,1990,..,,,,,,,
85+,Male,Iceland,1995,..,,,,,,,
85+,Male,Iceland,2000,1198,,,,,,,
85+,Male,Iceland,2001,1230,,,,,,,
85+,Male,Iceland,2002,1272,,,,,,,
85+,Male,Iceland,2003,1315,,,,,,,
85+,Male,Iceland,2004,1353,,,,,,,
85+,Male,Iceland,2005,1417,,,,,,,
85+,Male,Iceland,2006,1506,,,,,,,
85+,Male,Iceland,2007,1579,,,,,,,
85+,Male,Iceland,2008,1647,,,,,,,
85+,Male,Iceland,2009,1708,,,,,,,
85+,Male,Iceland,2010,1753,,,,,,,
85+,Male,Iceland,2011,1826,,,,,,,
85+,Male,Iceland,2012,1939,,,,,,,
85+,Male,Iceland,2013,2035,,,,,,,
85+,Male,Iceland,2014,2110,,,,,,,
85+,Male,Iceland,2015,2202,,,,,,,
85+,Male,Iceland,2016,2278,,,,,,,
85+,Male,Iceland,2017,2360,,,,,,,
85+,Male,Iceland,2018,2448,,,,,,,
85+,Male,Iceland,2019,2494,,,,,,,
85+,Male,Iceland,2020,2547,,,,,,,
85+,Male,Iceland,2021,2618,,,,,,,
85+,Male,Iceland,2022,2683,,,,,,,
85+,Male,Iceland,2023,2708,,,,,,,
85+,Male,Ireland,1980,..,,,,,,,
85+,Male,Ireland,1990,..,,,,,,,
85+,Male,Ireland,1995,..,,,,,,,
85+,Male,Ireland,2000,11907,,,,,,,
85+,Male,Ireland,2001,12255,,,,,,,
85+,Male,Ireland,2002,12495,,,,,,,
85+,Male,Ireland,2003,12817,,,,,,,
85+,Male,Ireland,2004,13440,,,,,,,
85+,Male,Ireland,2005,14161,,,,,,,
85+,Male,Ireland,2006,14770,,,,,,,
85+,Male,Ireland,2007,15401,,,,,,,
85+,Male,Ireland,2008,16159,,,,,,,
85+,Male,Ireland,2009,17057,,,,,,,
85+,Male,Ireland,2010,17920,,,,,,,
85+,Male,Ireland,2011,18600,,,,,,,
85+,Male,Ireland,2012,19028,,,,,,,
85+,Male,Ireland,2013,19590,,,,,,,
85+,Male,Ireland,2014,20592,,,,,,,
85+,Male,Ireland,2015,21852,,,,,,,
85+,Male,Ireland,2016,23282,,,,,,,
85+,Male,Ireland,2017,24830,,,,,,,
85+,Male,Ireland,2018,26302,,,,,,,
85+,Male,Ireland,2019,27518,,,,,,,
85+,Male,Ireland,2020,28504,,,,,,,
85+,Male,Ireland,2021,30128,,,,,,,
85+,Male,Ireland,2022,32192,,,,,,,
85+,Male,Ireland,2023,33993,,,,,,,
85+,Male,Israel,1980,..,,,,,,,
85+,Male,Israel,1990,..,,,,,,,
85+,Male,Israel,1995,..,,,,,,,
85+,Male,Israel,2000,..,,,,,,,
85+,Male,Israel,2001,..,,,,,,,
85+,Male,Israel,2002,..,,,,,,,
85+,Male,Israel,2003,..,,,,,,,
85+,Male,Israel,2004,..,,,,,,,
85+,Male,Israel,2005,..,,,,,,,
85+,Male,Israel,2006,..,,,,,,,
85+,Male,Israel,2007,..,,,,,,,
85+,Male,Israel,2008,..,,,,,,,
85+,Male,Israel,2009,..,,,,,,,
85+,Male,Israel,2010,..,,,,,,,
85+,Male,Israel,2011,..,,,,,,,
85+,Male,Israel,2012,..,,,,,,,
85+,Male,Israel,2013,..,,,,,,,
85+,Male,Israel,2014,..,,,,,,,
85+,Male,Israel,2015,..,,,,,,,
85+,Male,Israel,2016,..,,,,,,,
85+,Male,Israel,2017,..,,,,,,,
85+,Male,Israel,2018,..,,,,,,,
85+,Male,Israel,2019,..,,,,,,,
85+,Male,Israel,2020,..,,,,,,,
85+,Male,Israel,2021,..,,,,,,,
